,id,pubMedId,title,url,Treatment_id
0,1790,21831957,Synergistic action of a RAF inhibitor and a dual PI3K/mTOR inhibitor in thyroid cancer.,http://www.ncbi.nlm.nih.gov/pubmed/21831957,3912
0,1790,21831957,Synergistic action of a RAF inhibitor and a dual PI3K/mTOR inhibitor in thyroid cancer.,http://www.ncbi.nlm.nih.gov/pubmed/21831957,3913
0,212,16774045,Drug evaluation: Reolysin--wild-type reovirus as a cancer therapeutic.,http://www.ncbi.nlm.nih.gov/pubmed/16774045,3914
0,1964,23127174,Therapeutic targeting of c-KIT in cancer.,http://www.ncbi.nlm.nih.gov/pubmed/23127174,3915
1,1965,23775962,"Imatinib for melanomas harboring mutationally activated or amplified KIT arising on mucosal, acral, and chronically sun-damaged skin.",http://www.ncbi.nlm.nih.gov/pubmed/23775962,3915
0,1964,23127174,Therapeutic targeting of c-KIT in cancer.,http://www.ncbi.nlm.nih.gov/pubmed/23127174,3916
1,1965,23775962,"Imatinib for melanomas harboring mutationally activated or amplified KIT arising on mucosal, acral, and chronically sun-damaged skin.",http://www.ncbi.nlm.nih.gov/pubmed/23775962,3916
0,1964,23127174,Therapeutic targeting of c-KIT in cancer.,http://www.ncbi.nlm.nih.gov/pubmed/23127174,3917
1,1965,23775962,"Imatinib for melanomas harboring mutationally activated or amplified KIT arising on mucosal, acral, and chronically sun-damaged skin.",http://www.ncbi.nlm.nih.gov/pubmed/23775962,3917
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,3996
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,3996
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,3996
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,3997
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,3997
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,3997
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,3998
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,3998
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,3998
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,3999
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,3999
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,3999
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,4000
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,4000
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,4000
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,4001
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,4001
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,4001
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,4002
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,4002
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,4002
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,4003
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,4003
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,4003
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,4004
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,4004
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,4004
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,4005
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,4005
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,4005
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,4006
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,4006
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,4006
0,705,11756186,FLT3 internal tandem duplication mutations associated with human acute myeloid leukemias induce myeloproliferative disease in a murine bone marrow transplant model.,http://www.ncbi.nlm.nih.gov/pubmed/11756186,4007
1,2547,17124058,FLT3 mutations: biology and treatment.,http://www.ncbi.nlm.nih.gov/pubmed/17124058,4007
2,2548,25231999,Targeting FLT3 to treat leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/25231999,4007
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4015
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4016
1,2552,23558169,An inhibitor of mutant IDH1 delays growth and promotes differentiation of glioma cells.,http://www.ncbi.nlm.nih.gov/pubmed/23558169,4016
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4017
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4018
1,2552,23558169,An inhibitor of mutant IDH1 delays growth and promotes differentiation of glioma cells.,http://www.ncbi.nlm.nih.gov/pubmed/23558169,4018
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4019
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4020
1,2552,23558169,An inhibitor of mutant IDH1 delays growth and promotes differentiation of glioma cells.,http://www.ncbi.nlm.nih.gov/pubmed/23558169,4020
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4022
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4023
1,2552,23558169,An inhibitor of mutant IDH1 delays growth and promotes differentiation of glioma cells.,http://www.ncbi.nlm.nih.gov/pubmed/23558169,4023
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4024
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4025
1,2552,23558169,An inhibitor of mutant IDH1 delays growth and promotes differentiation of glioma cells.,http://www.ncbi.nlm.nih.gov/pubmed/23558169,4025
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4026
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4027
1,2552,23558169,An inhibitor of mutant IDH1 delays growth and promotes differentiation of glioma cells.,http://www.ncbi.nlm.nih.gov/pubmed/23558169,4027
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4028
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4029
1,2552,23558169,An inhibitor of mutant IDH1 delays growth and promotes differentiation of glioma cells.,http://www.ncbi.nlm.nih.gov/pubmed/23558169,4029
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4030
0,2551,25678837,New developments in the pathogenesis and therapeutic targeting of the IDH1 mutation in glioma.,http://www.ncbi.nlm.nih.gov/pubmed/25678837,4031
1,2552,23558169,An inhibitor of mutant IDH1 delays growth and promotes differentiation of glioma cells.,http://www.ncbi.nlm.nih.gov/pubmed/23558169,4031
0,2554,25558173,Disease progression in iridocorneal angle tissues of BMP2-induced ocular hypertensive mice with optical coherence tomography.,http://www.ncbi.nlm.nih.gov/pubmed/25558173,4036
1,2555,25251602,Metabolomic comparison between cells over-expressing isocitrate dehydrogenase 1 and 2 mutants and the effects of an inhibitor on the metabolism.,http://www.ncbi.nlm.nih.gov/pubmed/25251602,4036
0,2554,25558173,Disease progression in iridocorneal angle tissues of BMP2-induced ocular hypertensive mice with optical coherence tomography.,http://www.ncbi.nlm.nih.gov/pubmed/25558173,4037
1,2555,25251602,Metabolomic comparison between cells over-expressing isocitrate dehydrogenase 1 and 2 mutants and the effects of an inhibitor on the metabolism.,http://www.ncbi.nlm.nih.gov/pubmed/25251602,4037
0,2554,25558173,Disease progression in iridocorneal angle tissues of BMP2-induced ocular hypertensive mice with optical coherence tomography.,http://www.ncbi.nlm.nih.gov/pubmed/25558173,4038
1,2555,25251602,Metabolomic comparison between cells over-expressing isocitrate dehydrogenase 1 and 2 mutants and the effects of an inhibitor on the metabolism.,http://www.ncbi.nlm.nih.gov/pubmed/25251602,4038
0,2554,25558173,Disease progression in iridocorneal angle tissues of BMP2-induced ocular hypertensive mice with optical coherence tomography.,http://www.ncbi.nlm.nih.gov/pubmed/25558173,4039
1,2555,25251602,Metabolomic comparison between cells over-expressing isocitrate dehydrogenase 1 and 2 mutants and the effects of an inhibitor on the metabolism.,http://www.ncbi.nlm.nih.gov/pubmed/25251602,4039
0,2554,25558173,Disease progression in iridocorneal angle tissues of BMP2-induced ocular hypertensive mice with optical coherence tomography.,http://www.ncbi.nlm.nih.gov/pubmed/25558173,4040
1,2555,25251602,Metabolomic comparison between cells over-expressing isocitrate dehydrogenase 1 and 2 mutants and the effects of an inhibitor on the metabolism.,http://www.ncbi.nlm.nih.gov/pubmed/25251602,4040
0,2554,25558173,Disease progression in iridocorneal angle tissues of BMP2-induced ocular hypertensive mice with optical coherence tomography.,http://www.ncbi.nlm.nih.gov/pubmed/25558173,4041
1,2555,25251602,Metabolomic comparison between cells over-expressing isocitrate dehydrogenase 1 and 2 mutants and the effects of an inhibitor on the metabolism.,http://www.ncbi.nlm.nih.gov/pubmed/25251602,4041
0,2554,25558173,Disease progression in iridocorneal angle tissues of BMP2-induced ocular hypertensive mice with optical coherence tomography.,http://www.ncbi.nlm.nih.gov/pubmed/25558173,4042
1,2555,25251602,Metabolomic comparison between cells over-expressing isocitrate dehydrogenase 1 and 2 mutants and the effects of an inhibitor on the metabolism.,http://www.ncbi.nlm.nih.gov/pubmed/25251602,4042
0,2554,25558173,Disease progression in iridocorneal angle tissues of BMP2-induced ocular hypertensive mice with optical coherence tomography.,http://www.ncbi.nlm.nih.gov/pubmed/25558173,4043
1,2555,25251602,Metabolomic comparison between cells over-expressing isocitrate dehydrogenase 1 and 2 mutants and the effects of an inhibitor on the metabolism.,http://www.ncbi.nlm.nih.gov/pubmed/25251602,4043
0,2554,25558173,Disease progression in iridocorneal angle tissues of BMP2-induced ocular hypertensive mice with optical coherence tomography.,http://www.ncbi.nlm.nih.gov/pubmed/25558173,4044
1,2555,25251602,Metabolomic comparison between cells over-expressing isocitrate dehydrogenase 1 and 2 mutants and the effects of an inhibitor on the metabolism.,http://www.ncbi.nlm.nih.gov/pubmed/25251602,4044
0,2554,25558173,Disease progression in iridocorneal angle tissues of BMP2-induced ocular hypertensive mice with optical coherence tomography.,http://www.ncbi.nlm.nih.gov/pubmed/25558173,4045
1,2555,25251602,Metabolomic comparison between cells over-expressing isocitrate dehydrogenase 1 and 2 mutants and the effects of an inhibitor on the metabolism.,http://www.ncbi.nlm.nih.gov/pubmed/25251602,4045
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4056
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4056
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4075
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4075
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4076
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4076
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4077
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4077
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4078
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4078
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4079
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4079
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4080
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4080
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4081
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4081
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4082
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4082
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4087
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4088
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4089
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4090
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4091
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4092
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4093
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4094
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4095
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4096
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4097
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4098
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4101
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4102
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4103
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4104
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4105
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4106
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4107
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4108
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4111
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4112
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4113
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4113
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4114
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4115
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4116
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4117
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4118
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4119
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4120
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4121
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4122
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4123
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4124
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4125
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4126
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4127
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4128
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4129
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4130
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4131
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4132
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4133
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4134
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4135
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4136
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4137
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4138
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4139
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4140
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4141
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4142
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4143
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4144
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4145
0,571,18787170,FBXW7 targets mTOR for degradation and cooperates with PTEN in tumor suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18787170,4146
1,2558,24586741,FBXW7 mutations in patients with advanced cancers: clinical and molecular characteristics and outcomes with mTOR inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/24586741,4146
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4147
0,2494,25614115,"Discovery of 1-substituted benzyl-quinazoline-2,4(1H,3H)-dione derivatives as novel poly(ADP-ribose)polymerase-1 inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/25614115,4148
0,510,21821475,The underlying mechanism for the PARP and BRCA synthetic lethality: clearing up the misunderstandings.,http://www.ncbi.nlm.nih.gov/pubmed/21821475,4153
