,References_id
164,E7016,7569,['E7016'],287
165,E7107,8583,['E7107'],287
166,EC0225,7988,['EC0225'],287
167,EC1456,7295,"['EC1456', 'folate receptor-targeting folate-tubulysin conjugate EC1456']",287
168,EC17,7987,['EC17'],287
169,EGF816,7234,"['EGF816', 'Nazartinib']",287
170,EGFR Antisense DNA,7430,['EGFR Antisense DNA'],287
171,EGFRBi-armed autologous activated T cells,7129,['EGFRBi-armed autologous activated T cells'],287
172,EMD 1204831,6901,['EMD 1204831'],287
173,EMD 1214063,6902,['EMD 1214063'],287
174,Eflornithine,7618,"['Eflornithine', 'DFMO']",287
175,Eltrombopag,4713,"['Eltrombopag', 'Promacta']",287
176,Emepepimut-S  ,7439,"['Emepepimut-S  ', 'Stimuvax', 'BP1-7-KLH', 'L-BLP25', 'tecemotide']",287
177,Emibetuzumab,6943,"['Emibetuzumab', 'LY2875358']",287
178,Entinostat,7280,"['Entinostat', 'HDAC inhibitor SNDX-275', 'MS 275']",287
179,Enzalutamide,7230,"['Enzalutamide', 'XTANDI', 'MDV3100']",287
180,Enzastaurin,7316,"['Enzastaurin', 'LY317615']",287
181,Ethinylestradiol,7636,['Ethinylestradiol'],287
182,Etoposide,763,"['Etoposide', 'Vepesid', 'EPEG', 'Eposin']",287
183,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",287
184,Evofosfamide,7237,"['Evofosfamide', 'TH-302']",287
185,Exemestane,979,"['Exemestane', 'Aromasin', 'Exemestano [INN-Spanish]']",287
186,FF-21101(90Y),8261,['FF-21101(90Y)'],287
187,FGF401,7397,['FGF401'],287
188,FLX925  ,7560,"['FLX925  ', 'AMG925']",287
189,Fenretinide,4681,"['Fenretinide', '4-HPR', 'fenretinimide', 'McN-R-1967']",287
190,Filgrastim,95,"['Filgrastim', 'Neupogen', 'G-CSF']",287
191,Fludarabine phosphate,1060,"['Fludarabine phosphate', 'Fludara', 'FAMP']",287
192,Flumatinib,7966,"['Flumatinib', 'HH-GV678']",287
193,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",287
194,Fluoxymesterone,1172,"['Fluoxymesterone', 'Halotestin', 'Androfluorene']",287
195,Flutamide,491,"['Flutamide', 'Eulexin', 'Flutamide USP25']",287
196,Fosbretabulin,7216,"['Fosbretabulin', 'Zybrestat']",287
197,Fostamatinib,7277,"['Fostamatinib', 'Tavalisse', 'R788', 'R935788']",287
198,Fulvestrant,936,"['Fulvestrant', 'Faslodex', 'ICI 182,780']",287
199,GC1118,7836,['GC1118'],287
200,GCS-100 ,7131,['GCS-100 '],287
201,GD2Bi-a ATC,7407,"['GD2Bi-a ATC', 'anti-CD3 x hu3F8 bispecific antibody-armed ATC']",287
202,GDC-0810,7443,"['GDC-0810', 'ARN-810']",287
203,GDC-0980,6913,"['GDC-0980', 'Apitolisib']",287
204,GI-4000,7135,['GI-4000'],287
205,GPX-150,7403,['GPX-150'],287
206,GRN1005,7409,"['GRN1005', 'ANG1005']",287
207,GS-6634,7138,"['GS-6634', 'simtuzumab', 'AB0024', 'GS-6624']",287
208,GSK2636771,6921,['GSK2636771'],287
209,GSK2849330,7842,['GSK2849330'],287
210,GSK3359609,8444,['GSK3359609'],287
211,GWN 323,8462,['GWN 323'],287
212,Ganetespib,6907,"['Ganetespib', 'STA-9090']",287
213,Ganitumab,6908,"['Ganitumab', 'AMG-479']",287
214,Gedatolisib,7159,"['Gedatolisib', 'PF-05212384', 'PKI-587']",287
215,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",287
216,Genistein,1583,"['Genistein', 'CI 75610', 'Prunetol']",287
217,Girentuximab,7429,"['Girentuximab', 'Rencarex', 'chimeric monoclonal antibody cG250', 'WX-G250']",287
218,Golvatinib,7136,"['Golvatinib', 'E7050']",287
219,Gonadorelin,634,"['Gonadorelin', 'AY-24031', 'Dirigestran', 'GnRH', 'LHRHA']",287
220,Goserelin,14,"['Goserelin', 'Zoladex', 'Goserelin acetate']",287
221,HDM201,7457,['HDM201'],287
222,HER-2/neu intracellular domain protein ,7281,"['HER-2/neu intracellular domain protein ', 'HER-2 ICD Peptide', 'HER-2/neu ICD Protein']",287
223,HF10,7375,"['HF10', 'herpes simplex virus type 1 HF10', 'HSV-1 HF10']",287
224,HMPL-523,8654,['HMPL-523'],287
225,Hemay022,8449,['Hemay022'],287
226,Histrelin acetate,7405,"['Histrelin acetate', 'Vantas', 'Supprelin']",287
227,Hu14.18K322A,7538,['Hu14.18K322A'],287
228,Hydroxychloroquine,1550,"['Hydroxychloroquine', 'Plaquenil', 'HCQ']",287
229,Hydroxyurea,994,"['Hydroxyurea', 'Droxia', 'Carbamohydroxamic Acid', 'Hydroxycarbamide']",287
230,IBI308,8924,['IBI308'],287
231,ID-LV305,8002,['ID-LV305'],287
232,IDH305,7888,['IDH305'],287
233,IFN-B,7961,"['IFN-B', 'Betaseron']",287
234,IL-12 gene,7892,['IL-12 gene'],287
235,IMA950,8557,['IMA950'],287
236,IMC-3C5,7887,['IMC-3C5'],287
237,INCAGN01876,8412,"['INCAGN01876', 'INCAGN1876']",287
238,INCB028060,6924,['INCB028060'],287
239,INCB040093,7387,['INCB040093'],287
240,INCB047986,7704,['INCB047986'],287
241,INCB050465,7933,['INCB050465'],287
242,INCB052793,7699,['INCB052793'],287
243,INCB053914,8211,['INCB053914'],287
244,INCB054828,8373,['INCB054828'],287
245,INO-1400,8803,['INO-1400'],287
246,INO-3106,8829,['INO-3106'],287
247,INO-9012,8804,['INO-9012'],287
248,IPH2201,8060,['IPH2201'],287
249,Idarubicin,1164,"['Idarubicin', 'Idamycin', 'Idarubicin Hcl']",287
250,Idelalisib ,7140,"['Idelalisib ', 'Zydelig', 'CAL-101', 'GS-1101']",287
251,Ifosfamide,1168,"['Ifosfamide', 'Cyfos', 'Z4942']",287
252,Imalumab,7895,['Imalumab'],287
253,Imatinib mesylate,609,"['Imatinib mesylate', 'Gleevec', 'CGP-57148B', 'STI571']",287
254,Interleukin-12,8650,"['Interleukin-12', 'NM-IL-12', 'Ro 24-7472']",287
255,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",287
256,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",287
257,JCAR014,8434,['JCAR014'],287
258,JNJ 38877605,6929,['JNJ 38877605'],287
259,JNJ-42756493,7144,"['JNJ-42756493', 'Erdafitinib']",287
260,JNJ-64041809,8569,"['JNJ-64041809', 'JNJ-809']",287
261,JNJ-64052781,8372,['JNJ-64052781'],287
262,KD018,7320,"['KD018', 'PHY906']",287
263,KITE-718,8801,['KITE-718'],287
264,LAG525,7815,['LAG525'],287
265,LEQ506,7521,['LEQ506'],287
266,LGK974,7364,"['LGK974', 'WNT974']",287
267,LMP744,8770,['LMP744'],287
268,LOXO-101,7625,"['LOXO-101', 'Larotrectinib ', 'ARRY-470']",287
269,LOXO-292,8754,['LOXO-292'],287
270,LXH 254,8456,['LXH 254'],287
271,LY2780301,6940,['LY2780301'],287
272,LY3009120,7999,"['LY3009120', 'DP-4978']",287
273,LY3022855,7376,"['LY3022855', 'anti-CSF-1R monoclonal antibody IMC-CS4', 'IMC-CS4']",287
274,LY3076226,7964,['LY3076226'],287
275,LY3164530,7371,['LY3164530'],287
276,LYC-55716,8807,"['LYC-55716', 'LYC55716']",287
277,Lapatinib,1246,"['Lapatinib', 'Tykerb', 'FMM']",287
278,Lenalidomide,7212,"['Lenalidomide', 'Revlimid', 'IMiD-1']",287
279,Letrozole,995,"['Letrozole', 'Femara', 'Letrozol']",287
280,Leucovorin,640,"['Leucovorin', 'Wellcovorin', 'Calcium citrovorum factor', 'Calcium folinate']",287
281,Leuprolide,7,"['Leuprolide', 'Lupron', 'Leuprorelin']",287
282,Long peptide vaccine 7,7906,['Long peptide vaccine 7'],287
283,Lucitanib ,7145,"['Lucitanib ', 'AL3810', 'E-3810']",287
284,Lurbinectedin,7219,"['Lurbinectedin', 'PM01183']",287
285,MEDI0562,8263,['MEDI0562'],287
286,MEDI0680,7949,"['MEDI0680', 'AMP-514']",287
287,MEDI6383,7948,['MEDI6383'],287
288,MEDI6469,7308,['MEDI6469'],287
289,MELITAC 12.1 Peptide Vaccine ,7912,['MELITAC 12.1 Peptide Vaccine '],287
290,MG 98,8850,"['MG 98', 'MG98']",287
291,MGAH22,6947,"['MGAH22', 'Margetuximab']",287
292,MGCD265,6948,"['MGCD265', 'Glesatinib']",287
293,MGCD516,7309,"['MGCD516', 'Sitravatinib']",287
294,MGD007,7938,['MGD007'],287
295,MIK665,8809,"['MIK665', 'MIK 665', 'MIK-665', 'S64315']",287
296,MK-1775,7067,"['MK-1775', 'AZD1775']",287
297,MK-1966,8463,['MK-1966'],287
298,MK-8242,7959,['MK-8242'],287
299,MK0752,6952,"['MK0752', 'MK-0752']",287
300,MK2206,6953,"['MK2206', 'MK-2206']",287
301,MLN1117 ,7149,"['MLN1117 ', 'INK1117', 'TAK-117']",287
302,MLN1202,8377,"['MLN1202', 'plozalizumab', 'TAK-202']",287
303,MLN2480,7152,"['MLN2480', 'BIIB-024', 'TAK-580']",287
304,MM-141,7190,"['MM-141', 'Istiratumab']",287
305,MM-151,6958,['MM-151'],287
306,MM-302,7251,['MM-302'],287
307,MPC-3100,7723,['MPC-3100'],287
308,MRX34,7153,['MRX34'],287
309,MSC2015103B,7154,"['MSC2015103B', 'AS703988']",287
310,MSC2156119J,7249,"['MSC2156119J', 'Tepotinib']",287
311,MSC2490484A ,8175,"['MSC2490484A ', 'M-3814', 'M3814']",287
312,MVA-MUC1-IL2 vaccine,7231,"['MVA-MUC1-IL2 vaccine', 'TG4010']",287
313,Medroxyprogesterone,593,"['Medroxyprogesterone', 'Depo-Provera', 'CBP-1011']",287
314,Melan-A/MART-1 peptide vaccine,7909,['Melan-A/MART-1 peptide vaccine'],287
315,Melphalan,1030,"['Melphalan', 'Alkeran']",287
316,Metformin,323,"['Metformin', 'Glucophage', 'Apo-Metformin']",287
317,Methotrexate,553,"['Methotrexate', 'Abitrexate', 'Amethopterin']",287
318,Mitomycin C,7209,"['Mitomycin C', 'Mitozytrex']",287
319,Mitoxantrone,1191,"['Mitoxantrone', 'Novantrone', 'CL 232315']",287
320,Mycophenolate mofetil,7348,"['Mycophenolate mofetil', 'Cellcept']",287
321,NC-4016,7259,"['NC-4016', 'DACH-platin micelle NC-4016', 'DACH-Pt/m NC-4016']",287
322,NIS793,8730,['NIS793'],287
323,NOX66,8942,['NOX66'],287
324,NU-0129,8775,['NU-0129'],287
325,Navitoclax,6961,"['Navitoclax', 'ABT-263']",287
326,Nelipepimut-S Plus GM-CSF,8620,"['Nelipepimut-S Plus GM-CSF', 'E75 Plus GM-CSF', 'nelipepimut-S plus sargramostim', 'NeuVax Plus GM-CSF']",287
327,NeoVax melanoma vaccine,7903,['NeoVax melanoma vaccine'],287
328,Neratinib,6962,"['Neratinib', 'Nerlynx', 'HKI-272', 'PB272']",287
329,Nilutamide,655,"['Nilutamide', 'Nilandron', 'Anandron']",287
330,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",287
331,ODM-201,6970,"['ODM-201', 'BAY1841788']",287
332,OGX-427,7343,['OGX-427'],287
333,OMP-305B83,7687,['OMP-305B83'],287
334,ONT-10,7920,['ONT-10'],287
335,OSE 2101 ,8417,"['OSE 2101 ', 'EP-2101', 'Tedopi']",287
336,Obinutuzumab,7305,"['Obinutuzumab', 'Gazyva', 'afutuzumab', 'GA-101', 'GA101', 'R7159', 'RO 5072759']",287
337,Oblimersen,6969,"['Oblimersen', 'Genasense', 'augmerosen', 'G3139']",287
338,Olaratumab,8000,"['Olaratumab', 'Lartruvo', 'IMC-3G3']",287
339,Onapristone,7357,"['Onapristone', 'ZK299']",287
340,Oportuzumab monatox,8964,"['Oportuzumab monatox', 'Proxinium', 'VB4-845', 'Vicinium']",287
341,Oregovomab,7218,"['Oregovomab', 'B43.13']",287
342,Osimertinib,7059,"['Osimertinib', 'Tagrisso', 'AZD9291']",287
343,Oxaliplatin,516,"['Oxaliplatin', 'Eloxatin', 'Diaminocyclohexane Oxalatoplatinum']",287
344,PBF-509,8535,['PBF-509'],287
345,PD 0360324,8811,"['PD 0360324', 'PD-0360324']",287
346,PD-0325901,6977,"['PD-0325901', 'PD-901', 'PD0325901']",287
347,PDR001,7634,['PDR001'],287
348,PEGPH20,7437,['PEGPH20'],287
349,PEPIDH1M vaccine,7304,"['PEPIDH1M vaccine', 'PEPIDH1M']",287
350,PF-00562271,6982,['PF-00562271'],287
351,PF-03084014,6983,['PF-03084014'],287
352,PF-03446962,7395,['PF-03446962'],287
353,PF-04217903,6985,['PF-04217903'],287
354,PF-04518600,8422,['PF-04518600'],287
355,PF-06647020,8446,"['PF-06647020', 'h6M24-vc0101', 'PTK7-targeted antibody-drug conjugate']",287
356,PF-06747775  ,7558,['PF-06747775  '],287
357,PGG beta-glucan,7412,"['PGG beta-glucan', 'Imprime PGG']",287
358,PLX3397,6991,"['PLX3397', 'Pexidartinib']",287
359,PLX7486,7626,['PLX7486'],287
360,PLX8394,7160,['PLX8394'],287
361,PLX9486,7599,['PLX9486'],287
362,PM060184,7267,['PM060184'],287
363,POL6326 ,7791,"['POL6326 ', 'Balixafortide']",287
364,PQR309,7385,"['PQR309', 'PQR 309']",287
365,PR610,7162,['PR610'],287
366,PTC299,7855,['PTC299'],287
367,PU-H71,7211,['PU-H71'],287
368,PVX-410,8461,['PVX-410'],287
369,PWT33597,6995,['PWT33597'],287
370,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",287
371,Panitumumab,1256,"['Panitumumab', 'Vectibix', 'ABX-EGF']",287
372,Peg-interferon alfa-2a,8955,"['Peg-interferon alfa-2a', 'Pegasys', 'PEG-IFNA2a', 'peginterferon alfa-2a', 'pegylated interferon alfa-2a']",287
373,Pegaspargase ,58,"['Pegaspargase ', 'Oncaspar', 'PEG-ASP', 'PEG-asparaginase']",287
374,Pegfilgrastim,19,"['Pegfilgrastim', 'Neulasta', 'GCSF-SD01']",287
375,Pelitinib,6980,"['Pelitinib', 'EKB-569']",287
376,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",287
377,Pemetrexed,632,"['Pemetrexed', 'Alimta', 'LY231514']",287
378,Perifosine,6981,"['Perifosine', 'KRX-0401']",287
379,Pertuzumab,4730,"['Pertuzumab', 'Perjeta', '2C4 Antibody']",287
380,Pidilizumab,8045,['Pidilizumab'],287
381,Pimasertib,6989,"['Pimasertib', 'AS703026', 'MSC1936369B']",287
382,Pirotinib,7831,"['Pirotinib', 'KBP-5209', 'KBP5209']",287
383,Plicamycin,4814,"['Plicamycin', 'Mithracin', 'Mithramycin']",287
384,Pomalidomide,6817,"['Pomalidomide', 'Pomalyst', 'CC-4047']",287
385,Poziotinib,7161,"['Poziotinib', 'HM781-36B', 'NOV120101']",287
386,Pracinostat,7332,"['Pracinostat', 'SB939']",287
387,Pralatrexate,7239,"['Pralatrexate', 'FOLOTYN']",287
388,Prednisone,625,"['Prednisone', 'Adasone', 'Dehydrocortisone']",287
389,Pri-724,7199,['Pri-724'],287
390,Pyrotinib,7931,['Pyrotinib'],287
391,Quinacrine,1090,"['Quinacrine', 'Acrichine', 'Quinacrine Dihydrochloride']",287
392,RAF265,6999,['RAF265'],287
393,REGN1400,7189,['REGN1400'],287
394,REGN3767,8764,"['REGN3767', 'REGN 3767']",287
395,RM-1929,7841,['RM-1929'],287
396,RO4929097,7009,['RO4929097'],287
397,RO5503781,7446,['RO5503781'],287
398,RO6839921,7447,['RO6839921'],287
399,RO6874281,8672,"['RO6874281', 'RG 7461']",287
400,RO6958688 ,8066,['RO6958688 '],287
401,RO7009789,7641,['RO7009789'],287
402,Raloxifene,473,"['Raloxifene', 'Evista', 'LY-139481']",287
403,Ramucirumab,7001,"['Ramucirumab', 'Cyramza', 'LY3009806']",287
404,Ranibizumab,1257,"['Ranibizumab', 'Lucentis', 'rhuFab V2']",287
405,Reolysin,7005,"['Reolysin', 'REOLYSIN', 'pelareorep']",287
406,Retaspimycin,7006,"['Retaspimycin', 'IPI-504']",287
407,Ricolinostat,7297,"['Ricolinostat', 'ACY-1215']",287
408,Rigosertib,7164,"['Rigosertib', 'Estybon', 'ON 01910.Na', 'SyB L-1101']",287
409,Rimiducid,8882,"['Rimiducid', 'AP1903']",287
410,Rosmantuzumab,8440,"['Rosmantuzumab', 'OMP-131R10']",287
411,Ruxolitinib,6787,"['Ruxolitinib', 'Jakafi', 'INCB 18424', 'INCB018424', 'INCB18424']",287
412,SAR245409 ,7169,"['SAR245409 ', 'Voxtalisib', 'XL765']",287
413,SAR428926,8326,['SAR428926'],287
414,SD-101,7932,['SD-101'],287
415,SGI-110,7370,"['SGI-110', 'DNMT inhibitor SGI-110', 'guadecitabine', 'S110']",287
416,SGN-2FF,8851,['SGN-2FF'],287
417,SL-401,7377,"['SL-401', 'DT(388)IL3 fusion protein', 'IL3R-targeting fusion protein SL-401']",287
418,SL-701,7907,['SL-701'],287
419,SYM004,7026,"['SYM004', 'Symphogen']",287
420,SYN004,8664,['SYN004'],287
421,Salirasib,7015,"['Salirasib', 'KD032']",287
422,Saracatinib,7018,"['Saracatinib', 'AZD0530']",287
423,Selinexor,7327,"['Selinexor', 'KPT-330']",287
424,Selumetinib,7019,"['Selumetinib', 'ARRY-142886', 'AZD6244']",287
425,Sirolimus,867,"['Sirolimus', 'Rapamune', 'Rapamycin']",287
426,Sunitinib,1255,"['Sunitinib', 'Sutent', 'SU011248']",287
427,TAK-701,7452,['TAK-701'],287
428,TAK-733,7027,"['TAK-733', 'TAK733']",287
429,TAS-119,7250,"['TAS-119', 'TAS-2104']",287
430,TAS-120,7171,['TAS-120'],287
431,TEW 7197,7908,"['TEW 7197', 'EW-7197', 'TEW-7197']",287
432,TG-0054,7790,['TG-0054'],287
433,TH-4000,7833,"['TH-4000', 'Hypoxin']",287
434,TK216,8405,['TK216'],287
435,TPI 287,7478,['TPI 287'],287
436,TRC105,7227,['TRC105'],287
437,TRC253,8789,"['TRC253', 'JNJ-63576253']",287
438,TRX518,8172,['TRX518'],287
439,Tacrolimus,854,"['Tacrolimus', 'Hecoria', 'Advagraf', 'FK-506', 'Prograf']",287
440,Talazoparib,6876,"['Talazoparib', 'BMN673']",287
441,Tamoxifen,665,"['Tamoxifen', 'Nolvadex', 'ICI-46474']",287
442,Tandutinib,7028,"['Tandutinib', 'CT53518', 'MLN518']",287
443,Telatinib,7030,"['Telatinib', 'BAY 57-9352']",287
444,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",287
445,Temsirolimus,4727,"['Temsirolimus', 'Torisel', 'CCI-779']",287
446,ThermoDox,7172,['ThermoDox'],287
447,Tivantinib,6842,"['Tivantinib', 'ARQ197']",287
448,Tivozanib,7173,"['Tivozanib', 'AV-951']",287
449,Toca FC,7972,['Toca FC'],287
450,Tofacitinib,7035,"['Tofacitinib', 'XELJANZ', 'CP-690550', 'Tasocitinib']",287
451,Topotecan,1018,"['Topotecan', 'Hycamtin', 'Topotecan Hcl']",287
452,Toremifene,529,"['Toremifene', 'Fareston', 'Acapodene']",287
453,Trastuzumab,71,"['Trastuzumab', 'Herceptin', 'Anti HER2']",287
454,Trebananib,7222,"['Trebananib', 'AMG 386']",287
455,Tremelimumab,7307,"['Tremelimumab', 'CP-675,206']",287
456,Tretinoin  ,7356,"['Tretinoin  ', 'Vesanoid', 'Aberel', 'Aknoten', 'all-trans retinoic acid', 'Avita', 'Renova', 'Retin-A', 'Vitamin A Acid']",287
457,Triptorelin,7406,"['Triptorelin', 'AY-25650', 'CL-118,532', 'Decapeptyl']",287
458,Tucatinib,6846,"['Tucatinib', 'ARRY-380', 'ONT-380']",287
459,Ublituximab,7481,"['Ublituximab', 'LFB-R603', 'TG-1101']",287
460,Uprosertib,6920,"['Uprosertib', 'GSK2141795']",287
461,Urelumab,7411,"['Urelumab', 'anti-CD137 monoclonal antibody', 'BMS-663513']",287
462,VAL-083,7844,['VAL-083'],287
463,VEGFR2-169,7854,['VEGFR2-169'],287
464,VS-4718,7361,['VS-4718'],287
465,VS-5584,7079,"['VS-5584', 'SB-23430']",287
466,VS-6063,7077,"['VS-6063', 'Defactinib']",287
467,VT-464,7764,['VT-464'],287
468,Valacyclovir,8625,"['Valacyclovir', 'Valtrex']",287
469,Valproic acid,7192,"['Valproic acid', 'Depakene', 'Depacon']",287
470,Valrubicin,7174,"['Valrubicin', 'Valstar', 'AD-32', 'Antibiotic Ad 32']",287
471,Varlitinib,7175,"['Varlitinib', 'ARRY-334543', 'ARRY-543']",287
472,Veliparib,7042,"['Veliparib', 'ABT-888']",287
473,Venetoclax,7284,"['Venetoclax', 'Venclexta ', 'ABT-199', 'GDC-0199', 'RG7601']",287
474,Vincristine,531,"['Vincristine', 'Oncovin', '22-Oxovincaleukoblastine']",287
475,Vinorelbine,353,"['Vinorelbine', 'Navelbine', 'Vinorelbin']",287
476,Vistusertib,7107,"['Vistusertib', 'AZD2014']",287
477,Volasertib,7043,"['Volasertib', 'BI 6727']",287
478,Vosaroxin,7335,"['Vosaroxin', 'voreloxin']",287
479,WT1 sensitized T cells,7824,['WT1 sensitized T cells'],287
480,WX-554,7176,['WX-554'],287
481,X-82,7045,['X-82'],287
482,XL147,7168,"['XL147', 'Pilaralisib', 'SAR245408']",287
483,XL228,7047,['XL228'],287
484,Xentuzumab,7839,"['Xentuzumab', 'BI 836845']",287
485,anti-thymocyte globulin,7347,"['anti-thymocyte globulin', 'Thymoglobulin', 'ATGAM', 'lymphocyte immune globulin']",287
486,c-myb antisense oligonucleotide G4460,7352,"['c-myb antisense oligonucleotide G4460', 'G4460', 'INX-3001', 'LR3001']",287
487,cMet RNA CAR T cells,7456,"['cMet RNA CAR T cells', 'cMet CAR-mRNA electroporated autologous T lymphocytes']",287
488,calcitriol,7817,"['calcitriol', 'Rocaltrol', 'CALTROL']",287
489,galeterone,7274,"['galeterone', 'TOK-001']",287
490,interferon gamma ,7323,"['interferon gamma ', 'Actimmune', 'gamma interferon', 'IFN-G', 'recombinant interferon gamma']",287
491,liothyronine sodium  ,7642,"['liothyronine sodium  ', 'Triostat']",287
492,motexafin gadolinium,7428,"['motexafin gadolinium', 'Xcytrin', 'gadolinium texaphyrin', 'PCI-0120']",287
493,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",287
494,omacetaxine mepesuccinate,7334,"['omacetaxine mepesuccinate', 'Synribo', 'CGX-635', 'homoharringtonine']",287
495,p53-SLP vaccine,7158,['p53-SLP vaccine'],287
496,pUMVC3-hIGFBP-2 vaccine,8815,['pUMVC3-hIGFBP-2 vaccine'],287
497,pegylated liposomal-doxorubicin,7126,"['pegylated liposomal-doxorubicin', 'Doxil', 'ATI-0918', 'CAELYX']",287
498,rAD-p53,7314,"['rAD-p53', 'Gendicine', 'Genkaxin']",287
499,radium Ra 223 dichloride,7374,"['radium Ra 223 dichloride', 'Xofigo', 'alpharadin', 'BAY 88-8223']",287
500,sapacitabine,7207,"['sapacitabine', 'CS-682', 'CYC682']",287
501,thioureidobutyronitrile,7897,"['thioureidobutyronitrile', 'Kevetrin']",287
502,trastuzumab emtansine,7252,"['trastuzumab emtansine', 'Kadcyla', 'ado-trastuzumab emtansine', 'T-DM1']",287
503,trifluridine/tipiracil hydrochloride,7528,"['trifluridine/tipiracil hydrochloride', 'Lonsurf', 'TAS-102']",287
0,PLX4720,7180,['PLX4720'],291
0,LY294002,7181,['LY294002'],292
0,Lenvatinib,6934,"['Lenvatinib', 'Lenvima', 'E7080']",307
0,Ponatinib,6808,"['Ponatinib', 'Iclusig', 'AP24534']",312
0,Vemurafenib,6791,"['Vemurafenib', 'Zelboraf', 'PLX4032', 'RO5185426']",327
0,ABT-700,7182,"['ABT-700', 'h224G11']",330
0,LY2801653,7147,"['LY2801653', 'Merestinib']",331
0,VS-5584,7079,"['VS-5584', 'SB-23430']",351
0,Cobimetinib,7123,"['Cobimetinib', 'Cotellic', 'GDC-0973']",353
0,LY3023414,7186,['LY3023414'],356
0,AZ628,7204,"['AZ628', 'AZD-628', 'AZD628']",473
0,MEDI3617,7214,['MEDI3617'],477
0,Iniparib,7213,"['Iniparib', 'BSI-201']",478
0,FANG vaccine,7210,"['FANG vaccine', 'Vigil', 'bi-shRNA-furin/GMCSF-expressing autologous tumor cell vaccine']",479
0,OC-DC vaccine,7223,['OC-DC vaccine'],483
0,CNX-774,7652,['CNX-774'],580
0,Cabozantinib,7115,"['Cabozantinib', 'Cometriq', 'Cabometyx', 'Cabozantinib-s-malate', 'XL184']",587
0,Sunitinib,1255,"['Sunitinib', 'Sutent', 'SU011248']",590
0,Apatinib,7099,"['Apatinib', 'YN968D1']",592
0,Dacomitinib,6893,"['Dacomitinib', 'PF-00299804', 'PF299804']",593
0,HER2 Vaccine,7254,['HER2 Vaccine'],595
0,Nutlin-3,7255,"['Nutlin-3', 'Nutlin', 'Nutlin-3a']",598
0,Dacomitinib,6893,"['Dacomitinib', 'PF-00299804', 'PF299804']",606
0,TS-1,7256,"['TS-1', 'S-1', 'tegafur-gimeracil-oteracil potassium']",611
0,MRX34,7153,['MRX34'],617
0,Sonidegib,7258,"['Sonidegib', 'Odomzo', 'Erismodedgib', 'NVP-LDE225']",691
0,CCT128930,7261,['CCT128930'],692
0,AZD5363,6858,['AZD5363'],693
0,AMG 232,7263,"['AMG 232', 'AMG-232']",698
0,R3Mab,7270,['R3Mab'],741
0,R3Mab,7270,['R3Mab'],742
0,phenethyl isothiocyanate,7265,"['phenethyl isothiocyanate', 'PEITC']",747
0,PM060184,7267,['PM060184'],748
0,Ibrutinib,6923,"['Ibrutinib', 'Imbruvica', 'PCI-32765']",750
0,Ibrutinib,6923,"['Ibrutinib', 'Imbruvica', 'PCI-32765']",751
0,Dovitinib,6897,"['Dovitinib', 'CHIR-258', 'TKI258']",754
0,JW67,7939,['JW67'],755
1,JW74,7940,['JW74'],755
0,galeterone,7274,"['galeterone', 'TOK-001']",778
0,AZD7451,7647,['AZD7451'],792
0,Palbociclib,6979,"['Palbociclib', 'Ibrance', 'PD0332991']",805
0,SGI-1027,7278,['SGI-1027'],823
0,GW441756,7279,['GW441756'],824
0,Ribociclib,6826,"['Ribociclib', 'Kisqali', 'LEE011']",828
0,SNX-5422,7072,"['SNX-5422', 'PF-04929113']",833
0,SNX-5422,7072,"['SNX-5422', 'PF-04929113']",834
0,SAR302503,7017,"['SAR302503', 'Fedratinib', 'TG101348']",836
1,TG101209,7509,['TG101209'],836
0,Polysaccharide-K,7282,"['Polysaccharide-K', 'Krestin', 'PSK']",844
0,STF-62247,7283,['STF-62247'],856
0,ST2825,7285,['ST2825'],860
0,Encorafenib,6936,"['Encorafenib', 'LGX818']",862
0,Refametinib,7003,"['Refametinib', 'BAY86-9766']",863
0,AT9283,6852,['AT9283'],864
0,Danusertib,6895,"['Danusertib', 'PHA-739358']",865
0,Cenisertib,6848,"['Cenisertib', 'AS703569']",866
0,TAK-901,7286,['TAK-901'],867
0,PF-03814735,6984,['PF-03814735'],868
0,SNS-314,7022,['SNS-314'],869
0,PF-00477736,7287,"['PF-00477736', 'PF-477736']",875
0,JQ1,7289,['JQ1'],878
0,MI-63,7290,['MI-63'],879
0,AGI-6780,7291,['AGI-6780'],881
0,Taladegib,7293,"['Taladegib', 'LY2940680']",883
0,RO5520985,7294,"['RO5520985', 'Ang-2-VEGF-A CrossMab', 'Vanucizumab']",884
0,Linsitinib,6938,"['Linsitinib', 'OSI-906']",887
0,Taladegib,7293,"['Taladegib', 'LY2940680']",911
0,CD532,7300,['CD532'],913
